MDATA_0109	9454
MDATA_0109	9455
MDATA_0109	9456
MDATA_0109	9532
MDATA_0110	6220
MDATA_0110	6222
MDATA_0110	6263
MDATA_0110	6314
MDATA_0110	6315
MDATA_0110	6316
MDATA_0110	6317
MDATA_0110	6318
MDATA_0110	6319
MDATA_0110	6320
MDATA_0110	6321
MDATA_0110	6322
MDATA_0110	6323
MDATA_0110	6324
MDATA_0110	6325
MDATA_0110	6326
MDATA_0110	6327
MDATA_0110	6328
MDATA_0110	6329
MDATA_0110	6330
MDATA_0110	6331
MDATA_0110	6332
MDATA_0110	6333
MDATA_0110	6334
MDATA_0110	6335
MDATA_0110	6336
MDATA_0110	6337
MDATA_0110	6338
MDATA_0110	6339
MDATA_0110	6340
MDATA_0110	6341
MDATA_0110	6342
MDATA_0110	6343
MDATA_0110	6344
MDATA_0110	6345
MDATA_0110	6346
MDATA_0110	6347
MDATA_0110	6348
MDATA_0110	6349
MDATA_0110	6350
MDATA_0110	6351
MDATA_0110	6352
MDATA_0110	6353
MDATA_0110	6354
MDATA_0110	6355
MDATA_0110	6356
MDATA_0110	6357
MDATA_0110	6358
MDATA_0110	6359
MDATA_0110	6360
MDATA_0110	6361
MDATA_0110	6362
MDATA_0110	6363
MDATA_0110	6364
MDATA_0110	6440
MDATA_0110	6441
MDATA_0110	6467
MDATA_0110	6598
MDATA_0110	6599
MDATA_0110	6600
MDATA_0110	6601
MDATA_0110	6602
MDATA_0110	6603
MDATA_0110	6604
MDATA_0110	6605
MDATA_0110	6606
MDATA_0110	6607
MDATA_0110	6608
MDATA_0110	6658
MDATA_0110	8518
MDATA_0110	8519
MDATA_0110	8520
MDATA_0110	8521
MDATA_0110	8913
MDATA_0110	9114
MDATA_0110	9116
MDATA_0110	9123
MDATA_0110	9124
MDATA_0110	9125
MDATA_0110	9126
MDATA_0110	9135
MDATA_0110	9136
MDATA_0110	9137
MDATA_0110	9138
MDATA_0110	9139
MDATA_0110	9140
MDATA_0110	9141
MDATA_0110	9142
MDATA_0110	9143
MDATA_0110	9144
MDATA_0110	9145
MDATA_0110	9146
MDATA_0110	9147
MDATA_0110	9148
MDATA_0110	9149
MDATA_0110	9150
MDATA_0110	9151
MDATA_0110	9152
MDATA_0110	9153
MDATA_0110	9154
MDATA_0110	9155
MDATA_0110	9156
MDATA_0110	9157
MDATA_0110	9158
MDATA_0110	9159
MDATA_0110	9160
MDATA_0110	9161
MDATA_0110	9162
MDATA_0110	9163
MDATA_0110	9164
MDATA_0110	9165
MDATA_0110	9166
MDATA_0110	9167
MDATA_0110	9168
